#auto generated file!
6.0;0.0
12.0;0.0
18.0;5.0
24.0;2.5
30.0;3.0
36.0;3.5
42.0;9.0
48.0;2.0
54.0;6.5
60.0;8.0
66.0;2.5
72.0;8.5
78.0;8.5
84.0;5.5
90.0;7.0
96.0;5.5
102.0;13.5
108.0;6.5
114.0;5.5
120.0;2.5
126.0;8.5
132.0;3.0
138.0;5.5
144.0;9.0
150.0;5.0
156.0;4.0
162.0;6.0
168.0;9.0
174.0;7.0
180.0;5.5
186.0;3.5
192.0;2.0
198.0;4.0
204.0;4.0
210.0;5.0
216.0;4.5
222.0;7.0
228.0;6.0
234.0;2.0
240.0;6.5
246.0;4.5
252.0;6.0
258.0;2.0
264.0;3.0
270.0;3.0
276.0;2.0
282.0;6.0
288.0;2.5
294.0;6.0
300.0;2.5
306.0;7.5
312.0;5.0
318.0;5.0
324.0;6.0
330.0;7.5
336.0;9.0
342.0;3.0
348.0;8.0
354.0;8.0
360.0;7.0
366.0;3.0
372.0;5.0
378.0;7.5
384.0;5.0
390.0;5.0
396.0;3.0
402.0;5.0
408.0;3.0
414.0;6.75
420.0;5.0
426.0;8.0
432.0;6.0
438.0;4.0
444.0;4.5
450.0;5.0
456.0;5.0
462.0;7.0
468.0;5.0
474.0;5.0
480.0;1.0
486.0;7.0
492.0;5.0
498.0;4.0
504.0;5.0
510.0;8.5
516.0;11.5
522.0;7.25
528.0;4.5
534.0;5.5
540.0;4.0
546.0;2.25
552.0;8.0
558.0;8.0
564.0;5.0
570.0;5.0
576.0;2.0
582.0;9.5
588.0;5.0
594.0;2.0
600.0;5.0
606.0;5.5
612.0;6.0
618.0;5.0
624.0;2.5
630.0;3.0
636.0;2.0
642.0;3.0
648.0;4.0
654.0;4.0
660.0;3.0
666.0;3.0
672.0;5.0
678.0;4.25
684.0;4.5
690.0;4.5
696.0;10.5
702.0;3.0
708.0;6.5
714.0;6.5
720.0;4.25
726.0;5.0
732.0;6.5
738.0;3.5
744.0;4.5
750.0;5.0
756.0;4.0
762.0;5.0
768.0;3.0
774.0;7.5
780.0;6.5
786.0;6.0
792.0;7.5
798.0;8.5
804.0;4.0
810.0;9.0
816.0;8.5
822.0;1.0
828.0;5.5
834.0;3.5
840.0;10.0
846.0;6.0
852.0;9.0
858.0;6.0
864.0;3.0
870.0;2.0
876.0;7.0
882.0;6.0
888.0;5.0
894.0;5.25
900.0;8.5
906.0;5.0
912.0;5.0
918.0;4.0
924.0;8.5
930.0;2.25
936.0;3.0
942.0;8.5
948.0;5.5
954.0;3.5
960.0;3.5
966.0;1.75
972.0;3.5
978.0;9.0
984.0;4.0
990.0;6.5
996.0;4.0
1002.0;4.0
1008.0;6.0
1014.0;4.5
1020.0;4.5
1026.0;4.5
1032.0;5.0
1038.0;10.5
1044.0;3.0
1050.0;10.5
1056.0;2.0
1062.0;6.0
1068.0;5.5
1074.0;8.0
1080.0;6.0
1086.0;7.0
1092.0;4.0
1098.0;5.0
1104.0;6.0
1110.0;1.5
1116.0;4.0
1122.0;8.5
1128.0;2.0
1134.0;3.5
1140.0;5.5
1146.0;5.5
1152.0;5.5
1158.0;7.5
1164.0;5.0
1170.0;5.0
1176.0;4.5
1182.0;4.0
1188.0;3.0
1194.0;10.5
1200.0;5.0
1206.0;3.0
1212.0;4.0
1218.0;4.5
1224.0;7.0
1230.0;5.0
1236.0;3.0
1242.0;6.0
1248.0;3.0
1254.0;4.5
1260.0;9.0
1266.0;2.0
1272.0;2.0
1278.0;3.0
1284.0;4.5
1290.0;7.5
1296.0;5.0
1302.0;9.0
1308.0;7.0
1314.0;3.0
1320.0;6.5
1326.0;5.0
1332.0;9.5
1338.0;8.5
1344.0;9.0
1350.0;3.0
1356.0;6.0
1362.0;2.5
1368.0;4.0
1374.0;6.0
1380.0;7.0
1386.0;6.0
1392.0;4.0
1398.0;9.0
1404.0;9.0
1410.0;4.0
1416.0;10.0
1422.0;2.75
1428.0;2.5
1434.0;7.5
1440.0;3.0
1446.0;13.5
1452.0;14.0
1458.0;5.0
1464.0;1.5
1470.0;3.5
1476.0;4.0
1482.0;3.25
1488.0;7.5
1494.0;7.75
1500.0;6.75
1506.0;4.0
1512.0;4.5
1518.0;4.5
1524.0;4.0
1530.0;4.0
1536.0;5.5
1542.0;5.5
1548.0;3.25
1554.0;11.0
1560.0;2.5
1566.0;9.5
1572.0;6.5
1578.0;5.5
1584.0;6.5
1590.0;2.5
1596.0;7.5
1602.0;3.25
1608.0;5.0
1614.0;2.5
1620.0;5.5
1626.0;8.0
1632.0;5.0
1638.0;5.25
1644.0;6.0
1650.0;6.0
1656.0;6.0
1662.0;3.0
1668.0;6.5
1674.0;3.5
1680.0;6.0
1686.0;10.25
1692.0;4.0
1698.0;2.0
1704.0;1.0
1710.0;8.5
1716.0;2.0
1722.0;5.5
1728.0;7.5
1734.0;3.5
1740.0;2.5
1746.0;5.0
1752.0;5.0
1758.0;0.0
1764.0;6.0
1770.0;4.0
1776.0;4.5
1782.0;6.0
1788.0;5.0
1794.0;6.0
