#auto generated file!
6.0;0.0
12.0;0.5
18.0;2.0
24.0;4.75
30.0;9.5
36.0;12.0
42.0;20.5
48.0;26.25
54.0;19.0
60.0;25.5
66.0;23.5
72.0;18.5
78.0;29.75
84.0;30.0
90.0;28.0
96.0;29.0
102.0;24.5
108.0;12.0
114.0;16.0
120.0;12.25
126.0;16.5
132.0;16.0
138.0;23.5
144.0;21.0
150.0;18.75
156.0;26.0
162.0;25.5
168.0;30.0
174.0;35.25
180.0;40.5
186.0;41.5
192.0;19.75
198.0;20.5
204.0;22.25
210.0;20.5
216.0;22.0
222.0;20.5
228.0;24.0
234.0;24.0
240.0;22.0
246.0;17.5
252.0;19.5
258.0;16.5
264.0;11.25
270.0;19.25
276.0;22.0
282.0;24.0
288.0;16.0
294.0;19.5
300.0;20.75
306.0;24.0
312.0;31.0
318.0;27.5
324.0;33.0
330.0;25.0
336.0;23.0
342.0;21.5
348.0;20.5
354.0;19.25
360.0;26.5
366.0;26.0
372.0;28.0
378.0;28.5
384.0;28.0
390.0;24.5
396.0;25.0
402.0;25.25
408.0;26.5
414.0;28.75
420.0;25.5
426.0;22.0
432.0;19.5
438.0;29.0
444.0;24.0
450.0;28.5
456.0;34.0
462.0;28.5
468.0;27.0
474.0;31.25
480.0;27.5
486.0;27.0
492.0;28.0
498.0;29.0
504.0;23.0
510.0;20.5
516.0;14.0
522.0;24.0
528.0;23.5
534.0;20.0
540.0;15.0
546.0;22.0
552.0;22.5
558.0;24.25
564.0;27.5
570.0;30.5
576.0;29.5
582.0;28.5
588.0;21.75
594.0;23.0
#auto generated file!
6.0;0.0
12.0;0.0
18.0;5.0
24.0;7.0
30.0;11.0
36.0;16.5
42.0;19.5
48.0;23.5
54.0;23.0
60.0;16.5
66.0;21.5
72.0;22.0
78.0;28.0
84.0;26.0
90.0;27.25
96.0;32.5
102.0;29.5
108.0;26.5
114.0;18.5
120.0;18.5
126.0;13.0
132.0;11.0
138.0;14.0
144.0;20.75
150.0;24.0
156.0;29.25
162.0;24.5
168.0;29.5
174.0;31.5
180.0;30.0
186.0;25.5
192.0;18.0
198.0;15.75
204.0;19.75
210.0;24.75
216.0;16.5
222.0;16.0
228.0;17.5
234.0;15.5
240.0;19.25
246.0;20.5
252.0;14.5
258.0;12.5
264.0;11.0
270.0;14.0
276.0;17.0
282.0;17.5
288.0;27.5
294.0;26.25
300.0;26.0
306.0;17.5
312.0;17.5
318.0;17.5
324.0;19.0
330.0;17.0
336.0;12.75
342.0;21.0
348.0;28.75
354.0;21.75
360.0;24.5
366.0;27.0
372.0;25.0
378.0;23.75
384.0;20.5
390.0;24.5
396.0;20.25
402.0;18.25
408.0;13.0
414.0;15.5
420.0;19.5
426.0;27.5
432.0;35.0
438.0;29.5
444.0;28.0
450.0;35.75
456.0;32.25
462.0;23.5
468.0;17.5
474.0;18.5
480.0;22.75
486.0;19.25
492.0;20.5
498.0;22.0
504.0;16.75
510.0;24.0
516.0;22.75
522.0;22.5
528.0;23.0
534.0;25.5
540.0;20.0
546.0;17.5
552.0;18.75
558.0;20.75
564.0;20.5
570.0;16.5
576.0;17.0
582.0;16.5
588.0;22.0
594.0;24.25
#auto generated file!
6.0;0.0
12.0;0.0
18.0;3.75
24.0;8.25
30.0;8.0
36.0;11.5
42.0;13.5
48.0;14.25
54.0;16.5
60.0;19.25
66.0;30.5
72.0;30.0
78.0;18.5
84.0;20.25
90.0;26.5
96.0;31.0
102.0;28.5
108.0;19.5
114.0;17.25
120.0;16.25
126.0;20.5
132.0;15.5
138.0;16.0
144.0;21.0
150.0;23.5
156.0;24.0
162.0;24.0
168.0;34.0
174.0;28.25
180.0;29.0
