#auto generated file!
198.0;29.75
204.0;31.5
210.0;21.25
216.0;21.0
222.0;23.0
228.0;26.5
234.0;21.5
240.0;18.75
246.0;15.5
252.0;16.75
258.0;19.75
264.0;18.5
270.0;13.25
276.0;18.5
282.0;24.0
288.0;19.0
294.0;25.0
300.0;21.25
306.0;28.5
312.0;26.5
318.0;23.5
324.0;28.0
330.0;31.5
336.0;23.5
342.0;27.0
348.0;34.0
354.0;27.0
360.0;32.0
366.0;30.5
372.0;35.5
378.0;21.5
384.0;30.5
390.0;24.0
396.0;21.5
402.0;22.0
408.0;24.0
414.0;26.5
420.0;30.0
426.0;24.5
432.0;25.5
438.0;28.5
444.0;34.5
450.0;37.0
456.0;36.25
462.0;31.5
468.0;29.0
474.0;26.5
480.0;25.5
486.0;27.5
492.0;23.75
498.0;14.0
504.0;20.5
510.0;20.5
516.0;25.0
522.0;32.5
528.0;28.5
534.0;35.0
540.0;27.5
546.0;22.0
552.0;22.75
558.0;22.5
564.0;24.5
570.0;34.25
576.0;35.0
582.0;25.5
588.0;17.75
594.0;23.0
#auto generated file!
6.0;0.0
12.0;0.5
18.0;4.0
24.0;8.0
30.0;10.5
36.0;17.5
42.0;24.0
48.0;33.25
54.0;25.75
60.0;26.75
66.0;33.5
72.0;40.0
78.0;33.0
84.0;27.5
90.0;34.5
96.0;30.0
102.0;26.5
108.0;22.25
114.0;18.0
120.0;22.75
126.0;14.5
132.0;15.5
138.0;21.5
144.0;17.25
150.0;14.75
156.0;19.25
162.0;23.0
168.0;31.0
174.0;32.25
180.0;36.0
186.0;29.25
192.0;25.5
198.0;24.25
204.0;17.5
210.0;16.0
216.0;14.5
222.0;21.0
228.0;15.5
234.0;12.0
240.0;24.0
246.0;25.5
252.0;22.0
258.0;12.25
264.0;18.0
270.0;12.0
276.0;15.5
282.0;19.0
288.0;19.0
294.0;21.5
300.0;24.0
306.0;24.75
312.0;24.5
318.0;19.0
324.0;10.0
330.0;10.25
336.0;23.5
342.0;22.5
348.0;24.5
354.0;24.25
360.0;25.5
366.0;33.0
372.0;29.5
378.0;32.0
384.0;22.0
390.0;29.75
396.0;25.75
402.0;21.25
408.0;16.0
414.0;19.5
420.0;28.0
426.0;26.0
432.0;21.5
438.0;20.5
444.0;23.75
450.0;29.0
456.0;35.5
462.0;30.5
468.0;20.25
474.0;25.5
480.0;24.5
486.0;21.0
492.0;29.0
498.0;25.0
504.0;25.5
510.0;26.5
516.0;25.0
522.0;21.0
528.0;27.0
534.0;23.75
540.0;18.5
546.0;20.5
552.0;27.0
558.0;29.0
564.0;27.5
570.0;26.5
576.0;19.25
582.0;21.25
588.0;20.0
594.0;19.25
#auto generated file!
6.0;0.0
12.0;0.0
18.0;1.0
24.0;6.25
30.0;9.5
36.0;12.0
42.0;9.5
48.0;13.5
54.0;19.0
60.0;17.5
66.0;28.5
72.0;29.5
78.0;31.5
84.0;24.0
90.0;29.5
96.0;27.0
102.0;29.5
108.0;26.25
114.0;20.0
120.0;17.0
126.0;16.5
132.0;17.0
138.0;11.25
144.0;20.25
150.0;29.0
156.0;27.0
162.0;25.5
168.0;26.5
174.0;32.75
180.0;35.5
186.0;31.5
192.0;23.0
198.0;15.0
204.0;10.75
210.0;18.5
216.0;21.25
222.0;17.5
228.0;22.25
234.0;27.5
240.0;32.0
246.0;27.5
252.0;21.5
258.0;19.25
264.0;11.5
270.0;9.25
276.0;20.0
282.0;19.0
288.0;24.25
294.0;23.5
300.0;19.5
306.0;20.0
312.0;19.0
318.0;19.0
324.0;20.5
330.0;21.5
336.0;26.5
342.0;21.5
348.0;27.0
354.0;31.75
360.0;31.0
366.0;30.0
372.0;28.5
378.0;26.75
384.0;18.5
390.0;19.5
396.0;13.0
402.0;17.5
408.0;24.5
414.0;24.75
420.0;24.5
426.0;18.5
432.0;23.0
438.0;27.75
444.0;33.75
450.0;29.0
456.0;26.5
462.0;28.0
468.0;25.5
474.0;25.0
480.0;28.5
486.0;20.5
492.0;20.0
498.0;24.0
504.0;25.0
510.0;22.75
516.0;25.0
522.0;22.0
528.0;22.25
534.0;20.0
540.0;23.25
546.0;31.0
552.0;26.5
558.0;24.0
564.0;24.0
570.0;23.0
576.0;20.5
582.0;22.0
588.0;27.5
594.0;24.5
#auto generated file!
6.0;0.0
12.0;0.75
18.0;2.0
24.0;5.0
30.0;12.5
36.0;10.0
42.0;14.0
48.0;20.5
54.0;32.25
60.0;35.0
66.0;35.0
72.0;30.0
78.0;18.75
84.0;21.75
90.0;20.75
96.0;22.0
102.0;20.5
108.0;19.0
114.0;15.75
120.0;14.5
126.0;19.25
132.0;19.0
138.0;20.0
144.0;18.5
150.0;21.5
156.0;22.25
162.0;22.0
168.0;31.0
174.0;32.5
180.0;27.75
186.0;22.5
192.0;19.5
198.0;24.5
204.0;27.5
210.0;19.25
216.0;22.0
222.0;25.25
228.0;25.5
234.0;31.5
240.0;25.0
246.0;21.5
252.0;16.5
258.0;10.0
264.0;15.0
270.0;9.75
276.0;14.5
282.0;16.0
288.0;15.5
294.0;16.25
300.0;17.0
306.0;19.0
312.0;18.5
318.0;17.0
324.0;15.25
330.0;11.0
336.0;16.5
342.0;21.5
348.0;23.75
354.0;22.0
360.0;22.5
366.0;20.5
372.0;22.0
378.0;28.5
384.0;21.5
390.0;17.0
396.0;17.5
402.0;18.0
408.0;15.5
414.0;14.0
420.0;23.0
426.0;28.5
432.0;28.25
438.0;30.0
444.0;39.5
450.0;28.0
456.0;21.5
462.0;23.5
468.0;27.0
474.0;21.5
480.0;25.5
486.0;29.75
492.0;20.0
498.0;21.25
504.0;17.25
510.0;22.75
516.0;30.0
522.0;25.5
528.0;24.25
534.0;29.25
540.0;29.5
546.0;27.25
552.0;23.0
558.0;26.25
564.0;28.0
570.0;22.5
576.0;20.5
582.0;18.75
588.0;25.5
594.0;23.75
