#auto generated file!
180.0;47;0;13
186.0;41;0;19
192.0;45;0;15
198.0;46;0;14
204.0;46;0;14
210.0;44;0;16
216.0;48;0;12
222.0;39;0;21
228.0;48;0;12
234.0;49;0;11
240.0;43;0;17
246.0;38;0;22
252.0;44;0;16
258.0;42;0;18
264.0;44;0;16
270.0;44;0;16
276.0;39;0;21
282.0;47;0;13
288.0;46;0;14
294.0;52;0;8
300.0;41;0;19
306.0;46;0;14
312.0;45;0;15
318.0;42;0;18
324.0;51;0;9
330.0;39;0;21
336.0;43;0;17
342.0;43;0;17
348.0;48;0;12
354.0;45;0;15
360.0;41;0;19
366.0;42;0;18
372.0;45;0;15
378.0;49;0;11
384.0;45;0;15
390.0;49;0;11
396.0;47;0;13
402.0;44;0;16
408.0;48;0;12
414.0;49;0;11
420.0;48;0;12
426.0;52;0;8
432.0;48;0;12
438.0;48;0;12
444.0;46;0;14
450.0;39;0;21
456.0;46;0;14
462.0;41;0;19
468.0;43;0;17
474.0;42;0;18
480.0;45;0;15
486.0;45;0;15
492.0;46;0;14
498.0;47;0;13
504.0;45;0;15
510.0;44;0;16
516.0;40;0;20
522.0;45;0;15
528.0;42;0;18
534.0;49;0;11
540.0;40;0;20
546.0;46;0;14
552.0;42;0;18
558.0;45;0;15
564.0;46;0;14
570.0;49;0;11
576.0;50;0;10
582.0;50;0;10
588.0;41;0;19
594.0;49;0;11
#auto generated file!
180.0;44;0;16
186.0;49;0;11
192.0;48;0;12
198.0;41;0;19
204.0;47;0;13
210.0;49;0;11
216.0;48;0;12
222.0;50;0;10
228.0;47;0;13
234.0;47;0;13
240.0;41;0;19
246.0;47;0;13
252.0;47;0;13
258.0;47;0;13
264.0;43;0;17
270.0;46;0;14
276.0;49;0;11
282.0;46;0;14
288.0;46;0;14
294.0;41;0;19
300.0;44;0;16
306.0;43;0;17
312.0;42;0;18
318.0;43;0;17
324.0;47;0;13
330.0;50;0;10
336.0;46;0;14
342.0;43;0;17
348.0;44;0;16
354.0;47;0;13
360.0;46;0;14
366.0;47;0;13
372.0;45;0;15
378.0;45;0;15
