#auto generated file!
6.0;0.0
12.0;0.0
18.0;0.5
24.0;7.0
30.0;18.0
36.0;21.5
42.0;20.5
48.0;24.5
54.0;23.0
60.0;21.25
66.0;23.5
72.0;26.0
78.0;20.75
84.0;21.5
90.0;23.5
96.0;19.5
102.0;17.0
108.0;19.0
114.0;20.75
120.0;20.0
126.0;15.0
132.0;12.5
138.0;14.25
144.0;14.0
150.0;18.0
156.0;16.5
162.0;16.25
168.0;15.5
174.0;22.0
180.0;18.0
186.0;24.0
192.0;23.5
198.0;17.5
204.0;17.0
210.0;21.5
216.0;24.0
222.0;24.0
228.0;21.0
234.0;21.25
240.0;21.75
246.0;21.0
252.0;16.5
258.0;10.5
264.0;12.0
270.0;10.75
276.0;14.5
282.0;7.25
288.0;12.5
294.0;14.0
300.0;19.0
306.0;15.0
312.0;14.5
318.0;10.5
324.0;13.5
330.0;14.5
336.0;18.0
342.0;13.5
348.0;18.0
354.0;17.0
360.0;19.0
366.0;17.5
372.0;15.5
378.0;10.5
384.0;9.75
390.0;10.0
396.0;13.5
402.0;9.0
408.0;18.25
414.0;17.5
420.0;19.5
426.0;23.0
432.0;20.5
438.0;18.0
444.0;23.5
450.0;22.0
456.0;22.5
462.0;14.0
468.0;12.0
474.0;14.0
480.0;14.5
486.0;13.5
492.0;13.0
498.0;14.5
504.0;18.0
510.0;20.75
516.0;13.0
522.0;19.0
528.0;16.25
534.0;13.0
540.0;13.25
546.0;18.25
552.0;13.0
558.0;18.0
564.0;19.0
570.0;13.0
576.0;14.0
582.0;8.0
588.0;17.25
594.0;19.5
#auto generated file!
6.0;0.0
12.0;0.0
18.0;0.5
24.0;5.5
30.0;9.5
36.0;10.0
42.0;8.0
48.0;13.0
54.0;9.75
60.0;11.5
66.0;16.0
72.0;15.0
78.0;12.5
84.0;15.25
90.0;17.0
96.0;16.0
102.0;12.5
108.0;12.0
114.0;10.75
120.0;9.0
126.0;5.5
132.0;9.0
138.0;13.25
144.0;12.0
150.0;17.5
156.0;13.0
162.0;12.5
168.0;11.0
174.0;21.75
180.0;17.0
186.0;23.5
192.0;16.5
