#auto generated file!
180.0;47;0;13
186.0;47;0;13
192.0;42;0;18
198.0;47;0;13
204.0;46;0;14
210.0;44;0;16
216.0;47;0;13
222.0;43;0;17
228.0;45;0;15
234.0;44;0;16
240.0;46;0;14
246.0;46;0;14
252.0;47;0;13
258.0;39;0;21
264.0;40;0;20
270.0;48;0;12
276.0;48;0;12
282.0;46;0;14
288.0;43;0;17
294.0;43;0;17
300.0;45;0;15
306.0;42;0;18
312.0;40;0;20
318.0;51;0;9
324.0;44;0;16
330.0;46;0;14
336.0;49;0;11
342.0;43;0;17
348.0;42;0;18
354.0;38;0;22
360.0;46;0;14
366.0;43;0;17
372.0;49;0;11
378.0;47;0;13
384.0;42;0;18
390.0;43;0;17
396.0;39;0;21
402.0;44;0;16
408.0;45;0;15
414.0;45;0;15
420.0;47;0;13
426.0;50;0;10
432.0;47;0;13
438.0;46;0;14
444.0;42;0;18
450.0;45;0;15
456.0;47;0;13
462.0;52;0;8
468.0;43;0;17
474.0;42;0;18
480.0;43;0;17
486.0;45;0;15
492.0;46;0;14
498.0;50;0;10
504.0;46;0;14
510.0;44;0;16
516.0;43;0;17
522.0;50;0;10
528.0;49;0;11
534.0;49;0;11
540.0;47;0;13
546.0;48;0;12
552.0;45;0;15
558.0;45;0;15
564.0;46;0;14
570.0;47;0;13
576.0;46;0;14
582.0;46;0;14
588.0;41;0;19
594.0;48;0;12
#auto generated file!
180.0;43;0;17
186.0;47;0;13
192.0;47;0;13
198.0;48;0;12
204.0;43;0;17
210.0;46;0;14
216.0;44;0;16
222.0;36;0;24
228.0;47;0;13
234.0;44;0;16
240.0;44;0;16
246.0;41;0;19
252.0;45;0;15
258.0;48;0;12
264.0;46;0;14
270.0;45;0;15
276.0;43;0;17
282.0;47;0;13
288.0;41;0;19
294.0;41;0;19
300.0;48;0;12
306.0;48;0;12
312.0;44;0;16
318.0;49;0;11
324.0;45;0;15
330.0;49;0;11
336.0;41;0;19
342.0;45;0;15
348.0;45;0;15
354.0;36;0;24
360.0;47;0;13
366.0;41;0;19
372.0;46;0;14
378.0;45;0;15
384.0;46;0;14
390.0;42;0;18
396.0;46;0;14
402.0;47;0;13
408.0;44;0;16
414.0;46;0;14
420.0;40;0;20
426.0;43;0;17
432.0;43;0;17
438.0;50;0;10
444.0;49;0;11
450.0;50;0;10
456.0;42;0;18
462.0;46;0;14
468.0;50;0;10
474.0;43;0;17
480.0;47;0;13
486.0;42;0;18
492.0;48;0;12
498.0;45;0;15
504.0;46;0;14
510.0;45;0;15
516.0;47;0;13
522.0;52;0;8
528.0;45;0;15
534.0;45;0;15
540.0;50;0;10
546.0;40;0;20
552.0;44;0;16
558.0;45;0;15
564.0;50;0;10
570.0;44;0;16
576.0;50;0;10
582.0;45;0;15
588.0;48;0;12
594.0;39;0;21
#auto generated file!
180.0;38;0;22
186.0;40;0;20
192.0;43;0;17
198.0;42;0;18
204.0;45;0;15
210.0;44;0;16
216.0;46;0;14
222.0;47;0;13
228.0;47;0;13
234.0;47;0;13
240.0;40;0;20
246.0;45;0;15
252.0;42;0;18
258.0;52;0;8
264.0;47;0;13
270.0;46;0;14
276.0;49;0;11
282.0;46;0;14
288.0;43;0;17
294.0;48;0;12
300.0;41;0;19
306.0;43;0;17
312.0;39;0;21
318.0;41;0;19
324.0;46;0;14
330.0;45;0;15
336.0;48;0;12
342.0;46;0;14
348.0;43;0;17
354.0;45;0;15
360.0;44;0;16
366.0;52;0;8
372.0;45;0;15
378.0;40;0;20
384.0;48;0;12
390.0;45;0;15
396.0;45;0;15
402.0;46;0;14
408.0;43;0;17
414.0;41;0;19
420.0;46;0;14
426.0;48;0;12
432.0;45;0;15
438.0;46;0;14
444.0;50;0;10
450.0;41;0;19
456.0;48;0;12
462.0;47;0;13
468.0;44;0;16
474.0;44;0;16
480.0;44;0;16
486.0;45;0;15
492.0;44;0;16
498.0;47;0;13
504.0;43;0;17
510.0;44;0;16
516.0;45;0;15
522.0;46;0;14
528.0;45;0;15
534.0;46;0;14
540.0;45;0;15
546.0;40;0;20
552.0;47;0;13
558.0;47;0;13
564.0;44;0;16
570.0;41;0;19
576.0;44;0;16
582.0;53;0;7
588.0;46;0;14
594.0;50;0;10
#auto generated file!
180.0;38;0;22
186.0;42;0;18
192.0;41;0;19
198.0;50;0;10
204.0;46;0;14
210.0;49;0;11
216.0;50;0;10
222.0;44;0;16
228.0;49;0;11
234.0;47;0;13
240.0;45;0;15
246.0;39;0;21
252.0;45;0;15
258.0;42;0;18
264.0;42;0;18
270.0;47;0;13
276.0;42;0;18
282.0;44;0;16
288.0;41;0;19
294.0;42;0;18
300.0;44;0;16
306.0;48;0;12
312.0;44;0;16
318.0;47;0;13
324.0;47;0;13
330.0;48;0;12
336.0;49;0;11
342.0;48;0;12
348.0;32;0;28
354.0;49;0;11
360.0;48;0;12
366.0;44;0;16
372.0;44;0;16
378.0;42;0;18
384.0;48;0;12
390.0;50;0;10
396.0;44;0;16
402.0;47;0;13
408.0;45;0;15
414.0;40;0;20
420.0;44;0;16
426.0;45;0;15
432.0;45;0;15
438.0;43;0;17
444.0;47;0;13
450.0;52;0;8
456.0;41;0;19
462.0;35;0;25
468.0;44;0;16
474.0;49;0;11
480.0;47;0;13
486.0;49;0;11
492.0;42;0;18
498.0;40;0;20
504.0;43;0;17
510.0;48;0;12
516.0;42;0;18
522.0;47;0;13
528.0;47;0;13
534.0;39;0;21
540.0;44;0;16
546.0;43;0;17
552.0;44;0;16
558.0;44;0;16
564.0;46;0;14
570.0;42;0;18
576.0;46;0;14
582.0;50;0;10
588.0;48;0;12
594.0;40;0;20
#auto generated file!
180.0;46;0;14
186.0;46;0;14
192.0;47;0;13
198.0;50;0;10
204.0;49;0;11
210.0;39;0;21
216.0;41;0;19
222.0;50;0;10
228.0;46;0;14
234.0;47;0;13
240.0;45;0;15
246.0;43;0;17
252.0;47;0;13
258.0;40;0;20
264.0;51;0;9
270.0;45;0;15
276.0;43;0;17
282.0;43;0;17
288.0;42;0;18
294.0;49;0;11
300.0;46;0;14
306.0;42;0;18
312.0;50;0;10
318.0;42;0;18
324.0;46;0;14
330.0;48;0;12
336.0;46;0;14
342.0;48;0;12
348.0;40;0;20
354.0;44;0;16
360.0;47;0;13
366.0;44;0;16
372.0;36;0;24
378.0;40;0;20
384.0;45;0;15
390.0;44;0;16
396.0;43;0;17
402.0;44;0;16
408.0;46;0;14
414.0;50;0;10
420.0;43;0;17
426.0;43;0;17
432.0;43;0;17
438.0;44;0;16
444.0;52;0;8
450.0;48;0;12
456.0;40;0;20
462.0;47;0;13
468.0;43;0;17
474.0;44;0;16
480.0;51;0;9
486.0;42;0;18
492.0;45;0;15
498.0;42;0;18
504.0;42;0;18
510.0;45;0;15
516.0;50;0;10
522.0;45;0;15
528.0;46;0;14
534.0;50;0;10
540.0;45;0;15
546.0;48;0;12
552.0;44;0;16
558.0;50;0;10
564.0;47;0;13
570.0;46;0;14
576.0;43;0;17
582.0;43;0;17
588.0;45;0;15
594.0;40;0;20
